   212    0.21791E+04    0.29590E+00   -0.47883E+01    0.78129E+05    0.44523E+04
   213    0.21863E+04    0.29982E+00   -0.49056E+01    0.77731E+05    0.44259E+04
   214    0.21935E+04    0.30367E+00   -0.50233E+01    0.77335E+05    0.43998E+04
   215    0.22007E+04    0.30762E+00   -0.51419E+01    0.76943E+05    0.43739E+04
   216    0.22078E+04    0.31144E+00   -0.52603E+01    0.76553E+05    0.43482E+04
   217    0.22151E+04    0.31524E+00   -0.53800E+01    0.76165E+05    0.43227E+04
   218    0.22224E+04    0.31899E+00   -0.55004E+01    0.75781E+05    0.42975E+04
   219    0.22297E+04    0.32265E+00   -0.56200E+01    0.75399E+05    0.42725E+04
   220    0.22371E+04    0.32632E+00   -0.57429E+01    0.75020E+05    0.42477E+04
   221    0.22445E+04    0.32989E+00   -0.58664E+01    0.74643E+05    0.42231E+04
   222    0.22520E+04    0.33347E+00   -0.59913E+01    0.74269E+05    0.41987E+04
   223    0.22594E+04    0.33696E+00   -0.61167E+01    0.73897E+05    0.41746E+04
   224    0.22671E+04    0.34030E+00   -0.62457E+01    0.73528E+05    0.41506E+04
   225    0.22747E+04    0.34361E+00   -0.63748E+01    0.73162E+05    0.41269E+04
   226    0.22825E+04    0.34686E+00   -0.65074E+01    0.72798E+05    0.41034E+04
   227    0.22902E+04    0.35000E+00   -0.66414E+01    0.72436E+05    0.40801E+04
   228    0.22981E+04    0.35302E+00   -0.67776E+01    0.72077E+05    0.40570E+04
   229    0.23061E+04    0.35598E+00   -0.69167E+01    0.71720E+05    0.40341E+04
   230    0.23141E+04    0.35889E+00   -0.70573E+01    0.71366E+05    0.40114E+04
   231    0.23220E+04    0.36180E+00   -0.71993E+01    0.71014E+05    0.39889E+04
   232    0.23301E+04    0.36462E+00   -0.73434E+01    0.70664E+05    0.39666E+04
   233    0.23383E+04    0.36757E+00   -0.74904E+01    0.70317E+05    0.39444E+04
   234    0.23463E+04    0.37050E+00   -0.76387E+01    0.69972E+05    0.39225E+04
   235    0.23545E+04    0.37347E+00   -0.77892E+01    0.69630E+05    0.39008E+04
   236    0.23626E+04    0.37646E+00   -0.79409E+01    0.69289E+05    0.38793E+04
